facility_id,flag,severity,detail
CA01230,ddf_missing,FAIL,ok in ledger but no DDF rows (by site_id)
FL00302,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
FL00312,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
FL00324,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
FL00327,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
FL00334,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
FL00338,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
FL00343,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
FL00345,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
FL00350,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
FL00384,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
FL00426,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
FL00435,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
FL00678,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
FL00681,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
FL00683,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
FL00693,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
FL11067,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
FL36001,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
FL36005,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
FL36006,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
FL36007,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
FL36008,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
FL36010,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
FL36016,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
FL36017,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
FL36018,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
FL36019,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
GA00820,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
GA00821,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
GA00824,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
GA00836,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
GA00847,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
GA01701,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
GA01702,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
GA01705,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
GA03742,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
GA11101,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
GA29101,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
IA00012,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
IA00016,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
IA00017,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ID00039,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ID00044,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ID00054,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ID00055,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ID00056,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ID00204,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ID00220,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ID00222,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ID00244,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ID00266,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ID00272,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ID00273,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ID00274,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ID00275,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ID00276,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ID00278,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ID00279,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ID00280,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ID00283,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ID00284,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ID00287,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ID00288,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ID00318,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ID00319,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ID00344,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ID00448,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ID83001,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ID83002,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ID83065,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
IL00113,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
IL00117,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
IL00118,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
IL01238,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
IL50499,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
IL55094,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
IN03001,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
IN03004,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
IN03018,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KS00001,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KS00002,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KS00004,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KS00005,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KS00007,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KS00008,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KS00009,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KS00011,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KS00012,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KS00013,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KS00017,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KS00019,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KS00021,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KS00022,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KS00023,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KS00024,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KS00025,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KS00026,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KY00051,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KY03001,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KY03011,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KY03012,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KY03027,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KY03028,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KY03029,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KY03030,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KY03032,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KY03033,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KY03034,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KY03041,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KY03042,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KY03058,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KY03059,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KY03060,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
KY15701,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
LA00002,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
LA00030,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
LA00179,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
LA00181,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
LA00386,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MD00004,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MD00069,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MD00078,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MD00097,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
ME00091,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MI00650,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MN00076,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MN00209,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MN00573,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MN00585,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MN00586,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MN00594,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MN00595,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MN00653,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MO20725,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MO30014,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MO30200,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MO30201,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MO30202,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MO30203,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MO30204,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MO82201,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MS01493,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MS01494,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MS01495,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MS01496,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MS02716,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MT00002,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MT00011,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MT00025,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MT00134,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MT00223,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MT00226,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MT00559,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MT00560,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MT00565,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MT00568,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MT00569,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MT00570,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MT00571,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MT00572,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MT00579,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MT00652,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MT00905,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MT01125,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MT01356,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
MT01484,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NC00132,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NC00141,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NC00298,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
NC00300,narrow_elevation_band,WARN,succeeded before 603224c3 with candidate stations restricted to 600-2600 m elevation; region composition differs from the rest of the fleet (~4-5% depth shift seen at Como)
